code_insee,rome,rome_connexe,score
83100,L1503,B1301,0.14697317614259497
83100,L1503,F1102,0.2156583762528912
84003,L1503,B1101,0.4328599859361555
84003,L1503,B1301,0.14697317614259497
84003,L1503,F1102,0.2156583762528912
86163,L1503,B1101,0.4328599859361555
86163,L1503,B1301,0.14697317614259497
86163,L1503,F1102,0.2156583762528912
87084,L1503,B1101,0.4328599859361555
87084,L1503,B1301,0.14697317614259497
87084,L1503,F1102,0.2156583762528912
88166,L1503,B1101,0.4328599859361555
88166,L1503,B1301,0.14697317614259497
88166,L1503,F1102,0.2156583762528912
89117,L1503,B1101,0.4328599859361555
89117,L1503,B1301,0.14697317614259497
89117,L1503,F1102,0.2156583762528912
90049,L1503,B1101,0.4328599859361555
90049,L1503,B1301,0.14697317614259497
90049,L1503,F1102,0.2156583762528912
95395,L1503,B1101,0.4328599859361555
95395,L1503,B1301,0.14697317614259497
95395,L1503,F1102,0.2156583762528912
01110,E1101,D1401,0.02285294428110851
01110,E1101,D1408,0.13327618541880437
01110,E1101,G1202,0.27086497979120083
01128,E1101,D1401,0.02285294428110851
01128,E1101,D1408,0.13327618541880437
01128,E1101,G1202,0.27086497979120083
02100,E1101,D1401,0.02285294428110851
02100,E1101,D1408,0.13327618541880437
02100,E1101,G1202,0.27086497979120083
02368,E1101,D1401,0.02285294428110851
02368,E1101,D1408,0.13327618541880437
02368,E1101,G1202,0.27086497979120083
02407,E1101,D1401,0.02285294428110851
02407,E1101,D1408,0.13327618541880437
02407,E1101,G1202,0.27086497979120083
02491,E1101,D1401,0.02285294428110851
02491,E1101,D1408,0.13327618541880437
02491,E1101,G1202,0.27086497979120083
02514,E1101,D1401,0.02285294428110851
02514,E1101,D1408,0.13327618541880437
02514,E1101,G1202,0.27086497979120083
06089,E1101,D1401,0.02285294428110851
06089,E1101,D1408,0.13327618541880437
06089,E1101,G1202,0.27086497979120083
06159,E1101,D1401,0.02285294428110851
06159,E1101,D1408,0.13327618541880437
06159,E1101,G1202,0.27086497979120083
08145,E1101,D1401,0.02285294428110851
08145,E1101,D1408,0.13327618541880437
08145,E1101,G1202,0.27086497979120083
08338,E1101,D1401,0.02285294428110851
08338,E1101,D1408,0.13327618541880437
08338,E1101,G1202,0.27086497979120083
09026,E1101,D1401,0.02285294428110851
09026,E1101,D1408,0.13327618541880437
09026,E1101,G1202,0.27086497979120083
09080,E1101,D1401,0.02285294428110851
09080,E1101,D1408,0.13327618541880437
09080,E1101,G1202,0.27086497979120083
10242,E1101,D1401,0.02285294428110851
10242,E1101,D1408,0.13327618541880437
10242,E1101,G1202,0.27086497979120083
10317,E1101,D1401,0.02285294428110851
10317,E1101,D1408,0.13327618541880437
10317,E1101,G1202,0.27086497979120083
10378,E1101,D1401,0.02285294428110851
10378,E1101,D1408,0.13327618541880437
10378,E1101,G1202,0.27086497979120083
11005,E1101,D1401,0.02285294428110851
11005,E1101,D1408,0.13327618541880437
11005,E1101,G1202,0.27086497979120083
11218,E1101,D1401,0.02285294428110851
11218,E1101,D1408,0.13327618541880437
11218,E1101,G1202,0.27086497979120083
11234,E1101,D1401,0.02285294428110851
11234,E1101,D1408,0.13327618541880437
11234,E1101,G1202,0.27086497979120083
17125,E1101,D1401,0.02285294428110851
17125,E1101,D1408,0.13327618541880437
17125,E1101,G1202,0.27086497979120083
18032,E1101,D1401,0.02285294428110851
18032,E1101,D1408,0.13327618541880437
18032,E1101,G1202,0.27086497979120083
18217,E1101,D1401,0.02285294428110851
18217,E1101,D1408,0.13327618541880437
18217,E1101,G1202,0.27086497979120083
19015,E1101,D1401,0.02285294428110851
19015,E1101,D1408,0.13327618541880437
19015,E1101,G1202,0.27086497979120083
19223,E1101,D1401,0.02285294428110851
19223,E1101,D1408,0.13327618541880437
19223,E1101,G1202,0.27086497979120083
21484,E1101,D1401,0.02285294428110851
21484,E1101,D1408,0.13327618541880437
21484,E1101,G1202,0.27086497979120083
21684,E1101,D1401,0.02285294428110851
21684,E1101,D1408,0.13327618541880437
21684,E1101,G1202,0.27086497979120083
22228,E1101,D1401,0.02285294428110851
22228,E1101,D1408,0.13327618541880437
22228,E1101,G1202,0.27086497979120083
23147,E1101,D1401,0.02285294428110851
23147,E1101,D1408,0.13327618541880437
23147,E1101,G1202,0.27086497979120083
24519,E1101,D1401,0.02285294428110851
24519,E1101,D1408,0.13327618541880437
24519,E1101,G1202,0.27086497979120083
25607,E1101,D1401,0.02285294428110851
25607,E1101,D1408,0.13327618541880437
25607,E1101,G1202,0.27086497979120083
26170,E1101,D1401,0.02285294428110851
26170,E1101,D1408,0.13327618541880437
26170,E1101,G1202,0.27086497979120083
26219,E1101,D1401,0.02285294428110851
26219,E1101,D1408,0.13327618541880437
26219,E1101,G1202,0.27086497979120083
26274,E1101,D1401,0.02285294428110851
26274,E1101,D1408,0.13327618541880437
26274,E1101,G1202,0.27086497979120083
27203,E1101,D1401,0.02285294428110851
27203,E1101,D1408,0.13327618541880437
27203,E1101,G1202,0.27086497979120083
32301,E1101,D1401,0.02285294428110851
32301,E1101,D1408,0.13327618541880437
32301,E1101,G1202,0.27086497979120083
33370,E1101,D1401,0.02285294428110851
33370,E1101,D1408,0.13327618541880437
33370,E1101,G1202,0.27086497979120083
33412,E1101,D1401,0.02285294428110851
33412,E1101,D1408,0.13327618541880437
33412,E1101,G1202,0.27086497979120083
33450,E1101,D1401,0.02285294428110851
33450,E1101,D1408,0.13327618541880437
33450,E1101,G1202,0.27086497979120083
34074,E1101,D1401,0.02285294428110851
34074,E1101,D1408,0.13327618541880437
34074,E1101,G1202,0.27086497979120083
35177,E1101,D1401,0.02285294428110851
35177,E1101,D1408,0.13327618541880437
35177,E1101,G1202,0.27086497979120083
37002,E1101,D1401,0.02285294428110851
37002,E1101,D1408,0.13327618541880437
37002,E1101,G1202,0.27086497979120083
39430,E1101,D1401,0.02285294428110851
39430,E1101,D1408,0.13327618541880437
39430,E1101,G1202,0.27086497979120083
39445,E1101,D1401,0.02285294428110851
39445,E1101,D1408,0.13327618541880437
39445,E1101,G1202,0.27086497979120083
40108,E1101,D1401,0.02285294428110851
40108,E1101,D1408,0.13327618541880437
40108,E1101,G1202,0.27086497979120083
45198,E1101,D1401,0.02285294428110851
45198,E1101,D1408,0.13327618541880437
45198,E1101,G1202,0.27086497979120083
45281,E1101,D1401,0.02285294428110851
45281,E1101,D1408,0.13327618541880437
45281,E1101,G1202,0.27086497979120083
46169,E1101,D1401,0.02285294428110851
46169,E1101,D1408,0.13327618541880437
46169,E1101,G1202,0.27086497979120083
47165,E1101,D1401,0.02285294428110851
47165,E1101,D1408,0.13327618541880437
47165,E1101,G1202,0.27086497979120083
50164,E1101,D1401,0.02285294428110851
50164,E1101,D1408,0.13327618541880437
50164,E1101,G1202,0.27086497979120083
50403,E1101,D1401,0.02285294428110851
50403,E1101,D1408,0.13327618541880437
50403,E1101,G1202,0.27086497979120083
51001,E1101,D1401,0.02285294428110851
51001,E1101,D1408,0.13327618541880437
51001,E1101,G1202,0.27086497979120083
51168,E1101,D1401,0.02285294428110851
51168,E1101,D1408,0.13327618541880437
51168,E1101,G1202,0.27086497979120083
51336,E1101,D1401,0.02285294428110851
51336,E1101,D1408,0.13327618541880437
51336,E1101,G1202,0.27086497979120083
52493,E1101,D1401,0.02285294428110851
52493,E1101,D1408,0.13327618541880437
52493,E1101,G1202,0.27086497979120083
54336,E1101,D1401,0.02285294428110851
54336,E1101,D1408,0.13327618541880437
54336,E1101,G1202,0.27086497979120083
54362,E1101,D1401,0.02285294428110851
54362,E1101,D1408,0.13327618541880437
54362,E1101,G1202,0.27086497979120083
55532,E1101,D1401,0.02285294428110851
55532,E1101,D1408,0.13327618541880437
55532,E1101,G1202,0.27086497979120083
56112,E1101,D1401,0.02285294428110851
56112,E1101,D1408,0.13327618541880437
56112,E1101,G1202,0.27086497979120083
57082,E1101,D1401,0.02285294428110851
57082,E1101,D1408,0.13327618541880437
57082,E1101,G1202,0.27086497979120083
57534,E1101,D1401,0.02285294428110851
57534,E1101,D1408,0.13327618541880437
57534,E1101,G1202,0.27086497979120083
57610,E1101,D1401,0.02285294428110851
57610,E1101,D1408,0.13327618541880437
57610,E1101,G1202,0.27086497979120083
59103,E1101,D1401,0.02285294428110851
59103,E1101,D1408,0.13327618541880437
59103,E1101,G1202,0.27086497979120083
59345,E1101,D1401,0.02285294428110851
59345,E1101,D1408,0.13327618541880437
59345,E1101,G1202,0.27086497979120083
62007,E1101,D1401,0.02285294428110851
62007,E1101,D1408,0.13327618541880437
62007,E1101,G1202,0.27086497979120083
62014,E1101,D1401,0.02285294428110851
62014,E1101,D1408,0.13327618541880437
62014,E1101,G1202,0.27086497979120083
62886,E1101,D1401,0.02285294428110851
62886,E1101,D1408,0.13327618541880437
62886,E1101,G1202,0.27086497979120083
63190,E1101,D1401,0.02285294428110851
63190,E1101,D1408,0.13327618541880437
63190,E1101,G1202,0.27086497979120083
64078,E1101,D1401,0.02285294428110851
64078,E1101,D1408,0.13327618541880437
64078,E1101,G1202,0.27086497979120083
64523,E1101,D1401,0.02285294428110851
64523,E1101,D1408,0.13327618541880437
64523,E1101,G1202,0.27086497979120083
66107,E1101,D1401,0.02285294428110851
66107,E1101,D1408,0.13327618541880437
66107,E1101,G1202,0.27086497979120083
66150,E1101,D1401,0.02285294428110851
66150,E1101,D1408,0.13327618541880437
66150,E1101,G1202,0.27086497979120083
67433,E1101,D1401,0.02285294428110851
67433,E1101,D1408,0.13327618541880437
67433,E1101,G1202,0.27086497979120083
68027,E1101,D1401,0.02285294428110851
68027,E1101,D1408,0.13327618541880437
68027,E1101,G1202,0.27086497979120083
70049,E1101,D1401,0.02285294428110851
70049,E1101,D1408,0.13327618541880437
70049,E1101,G1202,0.27086497979120083
70262,E1101,D1401,0.02285294428110851
70262,E1101,D1408,0.13327618541880437
70262,E1101,G1202,0.27086497979120083
71013,E1101,D1401,0.02285294428110851
71013,E1101,D1408,0.13327618541880437
71013,E1101,G1202,0.27086497979120083
71546,E1101,D1401,0.02285294428110851
71546,E1101,D1408,0.13327618541880437
71546,E1101,G1202,0.27086497979120083
72237,E1101,D1401,0.02285294428110851
72237,E1101,D1408,0.13327618541880437
72237,E1101,G1202,0.27086497979120083
72274,E1101,D1401,0.02285294428110851
72274,E1101,D1408,0.13327618541880437
72274,E1101,G1202,0.27086497979120083
73273,E1101,D1401,0.02285294428110851
73273,E1101,D1408,0.13327618541880437
73273,E1101,G1202,0.27086497979120083
74138,E1101,D1401,0.02285294428110851
74138,E1101,D1408,0.13327618541880437
74138,E1101,G1202,0.27086497979120083
74205,E1101,D1401,0.02285294428110851
74205,E1101,D1408,0.13327618541880437
74205,E1101,G1202,0.27086497979120083
76054,E1101,D1401,0.02285294428110851
76054,E1101,D1408,0.13327618541880437
76054,E1101,G1202,0.27086497979120083
77053,E1101,D1401,0.02285294428110851
77053,E1101,D1408,0.13327618541880437
77053,E1101,G1202,0.27086497979120083
77139,E1101,D1401,0.02285294428110851
77139,E1101,D1408,0.13327618541880437
77139,E1101,G1202,0.27086497979120083
78057,E1101,D1401,0.02285294428110851
78057,E1101,D1408,0.13327618541880437
78057,E1101,G1202,0.27086497979120083
79111,E1101,D1401,0.02285294428110851
79111,E1101,D1408,0.13327618541880437
79111,E1101,G1202,0.27086497979120083
79225,E1101,D1401,0.02285294428110851
79225,E1101,D1408,0.13327618541880437
79225,E1101,G1202,0.27086497979120083
80668,E1101,D1401,0.02285294428110851
80668,E1101,D1408,0.13327618541880437
80668,E1101,G1202,0.27086497979120083
81106,E1101,D1401,0.02285294428110851
81106,E1101,D1408,0.13327618541880437
81106,E1101,G1202,0.27086497979120083
82050,E1101,D1401,0.02285294428110851
82050,E1101,D1408,0.13327618541880437
82050,E1101,G1202,0.27086497979120083
82121,E1101,D1401,0.02285294428110851
82121,E1101,D1408,0.13327618541880437
82121,E1101,G1202,0.27086497979120083
83100,E1101,D1401,0.02285294428110851
83100,E1101,D1408,0.13327618541880437
83100,E1101,G1202,0.27086497979120083
84003,E1101,D1401,0.02285294428110851
84003,E1101,D1408,0.13327618541880437
84003,E1101,G1202,0.27086497979120083
86163,E1101,D1401,0.02285294428110851
86163,E1101,D1408,0.13327618541880437
86163,E1101,G1202,0.27086497979120083
87084,E1101,D1401,0.02285294428110851
87084,E1101,D1408,0.13327618541880437
87084,E1101,G1202,0.27086497979120083
88166,E1101,D1401,0.02285294428110851
88166,E1101,D1408,0.13327618541880437
88166,E1101,G1202,0.27086497979120083
89117,E1101,D1401,0.02285294428110851
89117,E1101,D1408,0.13327618541880437
89117,E1101,G1202,0.27086497979120083
90049,E1101,D1401,0.02285294428110851
90049,E1101,D1408,0.13327618541880437
90049,E1101,G1202,0.27086497979120083
95395,E1101,D1401,0.02285294428110851
95395,E1101,D1408,0.13327618541880437
95395,E1101,G1202,0.27086497979120083
01110,H2914,H2902,0.663284502144663
01110,H2914,H2911,0.16136643979263599
01110,H2914,H2913,0.9444097914824707
01128,H2914,H2902,0.663284502144663
01128,H2914,H2911,0.16136643979263599
01128,H2914,H2913,0.9444097914824707
02100,H2914,H2902,0.663284502144663
02100,H2914,H2911,0.16136643979263599
02100,H2914,H2913,0.9444097914824707
02368,H2914,H2902,0.663284502144663
02368,H2914,H2911,0.16136643979263599
02368,H2914,H2913,0.9444097914824707
02407,H2914,H2902,0.663284502144663
02407,H2914,H2911,0.16136643979263599
02407,H2914,H2913,0.9444097914824707
02491,H2914,H2902,0.663284502144663
02491,H2914,H2911,0.16136643979263599
02491,H2914,H2913,0.9444097914824707
02514,H2914,H2902,0.663284502144663
02514,H2914,H2911,0.16136643979263599
02514,H2914,H2913,0.9444097914824707
06089,H2914,H2902,0.663284502144663
06089,H2914,H2911,0.16136643979263599
06089,H2914,H2913,0.9444097914824707
06159,H2914,H2902,0.663284502144663
06159,H2914,H2911,0.16136643979263599
06159,H2914,H2913,0.9444097914824707
08145,H2914,H2902,0.663284502144663
08145,H2914,H2911,0.16136643979263599
08145,H2914,H2913,0.9444097914824707
08338,H2914,H2902,0.663284502144663
08338,H2914,H2911,0.16136643979263599
08338,H2914,H2913,0.9444097914824707
09026,H2914,H2902,0.663284502144663
09026,H2914,H2911,0.16136643979263599
09026,H2914,H2913,0.9444097914824707
09080,H2914,H2902,0.663284502144663
09080,H2914,H2911,0.16136643979263599
09080,H2914,H2913,0.9444097914824707
10242,H2914,H2902,0.663284502144663
10242,H2914,H2911,0.16136643979263599
10242,H2914,H2913,0.9444097914824707
10317,H2914,H2902,0.663284502144663
10317,H2914,H2911,0.16136643979263599
10317,H2914,H2913,0.9444097914824707
10378,H2914,H2902,0.663284502144663
10378,H2914,H2911,0.16136643979263599
10378,H2914,H2913,0.9444097914824707
11005,H2914,H2902,0.663284502144663
11005,H2914,H2911,0.16136643979263599
11005,H2914,H2913,0.9444097914824707
11218,H2914,H2902,0.663284502144663
11218,H2914,H2911,0.16136643979263599
11218,H2914,H2913,0.9444097914824707
11234,H2914,H2902,0.663284502144663
11234,H2914,H2911,0.16136643979263599
11234,H2914,H2913,0.9444097914824707
17125,H2914,H2902,0.663284502144663
17125,H2914,H2911,0.16136643979263599
17125,H2914,H2913,0.9444097914824707
18032,H2914,H2902,0.663284502144663
18032,H2914,H2911,0.16136643979263599
18032,H2914,H2913,0.9444097914824707
18217,H2914,H2902,0.663284502144663
18217,H2914,H2911,0.16136643979263599
18217,H2914,H2913,0.9444097914824707
19015,H2914,H2902,0.663284502144663
19015,H2914,H2911,0.16136643979263599
19015,H2914,H2913,0.9444097914824707
19223,H2914,H2902,0.663284502144663
19223,H2914,H2911,0.16136643979263599
19223,H2914,H2913,0.9444097914824707
21484,H2914,H2902,0.663284502144663
21484,H2914,H2911,0.16136643979263599
21484,H2914,H2913,0.9444097914824707
21684,H2914,H2902,0.663284502144663
21684,H2914,H2911,0.16136643979263599
21684,H2914,H2913,0.9444097914824707
22228,H2914,H2902,0.663284502144663
22228,H2914,H2911,0.16136643979263599
22228,H2914,H2913,0.9444097914824707
23147,H2914,H2902,0.663284502144663
23147,H2914,H2911,0.16136643979263599
23147,H2914,H2913,0.9444097914824707
24519,H2914,H2902,0.663284502144663
24519,H2914,H2911,0.16136643979263599
24519,H2914,H2913,0.9444097914824707
25607,H2914,H2902,0.663284502144663
25607,H2914,H2911,0.16136643979263599
25607,H2914,H2913,0.9444097914824707
26170,H2914,H2902,0.663284502144663
26170,H2914,H2911,0.16136643979263599
26170,H2914,H2913,0.9444097914824707
26219,H2914,H2902,0.663284502144663
26219,H2914,H2911,0.16136643979263599
26219,H2914,H2913,0.9444097914824707
26274,H2914,H2902,0.663284502144663
26274,H2914,H2911,0.16136643979263599
26274,H2914,H2913,0.9444097914824707
27203,H2914,H2902,0.663284502144663
27203,H2914,H2911,0.16136643979263599
27203,H2914,H2913,0.9444097914824707
32301,H2914,H2902,0.663284502144663
32301,H2914,H2911,0.16136643979263599
32301,H2914,H2913,0.9444097914824707
33370,H2914,H2902,0.663284502144663
33370,H2914,H2911,0.16136643979263599
33370,H2914,H2913,0.9444097914824707
33412,H2914,H2902,0.663284502144663
33412,H2914,H2911,0.16136643979263599
33412,H2914,H2913,0.9444097914824707
33450,H2914,H2902,0.663284502144663
33450,H2914,H2911,0.16136643979263599
33450,H2914,H2913,0.9444097914824707
34074,H2914,H2902,0.663284502144663
34074,H2914,H2911,0.16136643979263599
34074,H2914,H2913,0.9444097914824707
35177,H2914,H2902,0.663284502144663
35177,H2914,H2911,0.16136643979263599
35177,H2914,H2913,0.9444097914824707
37002,H2914,H2902,0.663284502144663
37002,H2914,H2911,0.16136643979263599
37002,H2914,H2913,0.9444097914824707
39430,H2914,H2902,0.663284502144663
39430,H2914,H2911,0.16136643979263599
39430,H2914,H2913,0.9444097914824707
39445,H2914,H2902,0.663284502144663
39445,H2914,H2911,0.16136643979263599
39445,H2914,H2913,0.9444097914824707
40108,H2914,H2902,0.663284502144663
40108,H2914,H2911,0.16136643979263599
40108,H2914,H2913,0.9444097914824707
45198,H2914,H2902,0.663284502144663
45198,H2914,H2911,0.16136643979263599
45198,H2914,H2913,0.9444097914824707
45281,H2914,H2902,0.663284502144663
45281,H2914,H2911,0.16136643979263599
45281,H2914,H2913,0.9444097914824707
46169,H2914,H2902,0.663284502144663
46169,H2914,H2911,0.16136643979263599
46169,H2914,H2913,0.9444097914824707
47165,H2914,H2902,0.663284502144663
47165,H2914,H2911,0.16136643979263599
47165,H2914,H2913,0.9444097914824707
50164,H2914,H2902,0.663284502144663
50164,H2914,H2911,0.16136643979263599
50164,H2914,H2913,0.9444097914824707
50403,H2914,H2902,0.663284502144663
50403,H2914,H2911,0.16136643979263599
50403,H2914,H2913,0.9444097914824707
51001,H2914,H2902,0.663284502144663
51001,H2914,H2911,0.16136643979263599
51001,H2914,H2913,0.9444097914824707
51168,H2914,H2902,0.663284502144663
51168,H2914,H2911,0.16136643979263599
51168,H2914,H2913,0.9444097914824707
51336,H2914,H2902,0.663284502144663
51336,H2914,H2911,0.16136643979263599
51336,H2914,H2913,0.9444097914824707
52493,H2914,H2902,0.663284502144663
52493,H2914,H2911,0.16136643979263599
52493,H2914,H2913,0.9444097914824707
54336,H2914,H2902,0.663284502144663
54336,H2914,H2911,0.16136643979263599
54336,H2914,H2913,0.9444097914824707
54362,H2914,H2902,0.663284502144663
54362,H2914,H2911,0.16136643979263599
54362,H2914,H2913,0.9444097914824707
55532,H2914,H2902,0.663284502144663
55532,H2914,H2911,0.16136643979263599
55532,H2914,H2913,0.9444097914824707
56112,H2914,H2902,0.663284502144663
56112,H2914,H2911,0.16136643979263599
56112,H2914,H2913,0.9444097914824707
57082,H2914,H2902,0.663284502144663
57082,H2914,H2911,0.16136643979263599
57082,H2914,H2913,0.9444097914824707
57534,H2914,H2902,0.663284502144663
57534,H2914,H2911,0.16136643979263599
57534,H2914,H2913,0.9444097914824707
57610,H2914,H2902,0.663284502144663
57610,H2914,H2911,0.16136643979263599
57610,H2914,H2913,0.9444097914824707
59103,H2914,H2902,0.663284502144663
59103,H2914,H2911,0.16136643979263599
59103,H2914,H2913,0.9444097914824707
59345,H2914,H2902,0.663284502144663
59345,H2914,H2911,0.16136643979263599
59345,H2914,H2913,0.9444097914824707
62007,H2914,H2902,0.663284502144663
62007,H2914,H2911,0.16136643979263599
62007,H2914,H2913,0.9444097914824707
62014,H2914,H2902,0.663284502144663
62014,H2914,H2911,0.16136643979263599
62014,H2914,H2913,0.9444097914824707
62886,H2914,H2902,0.663284502144663
62886,H2914,H2911,0.16136643979263599
62886,H2914,H2913,0.9444097914824707
63190,H2914,H2902,0.663284502144663
63190,H2914,H2911,0.16136643979263599
63190,H2914,H2913,0.9444097914824707
64078,H2914,H2902,0.663284502144663
64078,H2914,H2911,0.16136643979263599
64078,H2914,H2913,0.9444097914824707
64523,H2914,H2902,0.663284502144663
64523,H2914,H2911,0.16136643979263599
64523,H2914,H2913,0.9444097914824707
66107,H2914,H2902,0.663284502144663
66107,H2914,H2911,0.16136643979263599
66107,H2914,H2913,0.9444097914824707
66150,H2914,H2902,0.663284502144663
66150,H2914,H2911,0.16136643979263599
66150,H2914,H2913,0.9444097914824707
67433,H2914,H2902,0.663284502144663
67433,H2914,H2911,0.16136643979263599
67433,H2914,H2913,0.9444097914824707
68027,H2914,H2902,0.663284502144663
68027,H2914,H2911,0.16136643979263599
68027,H2914,H2913,0.9444097914824707
70049,H2914,H2902,0.663284502144663
70049,H2914,H2911,0.16136643979263599
70049,H2914,H2913,0.9444097914824707
70262,H2914,H2902,0.663284502144663
70262,H2914,H2911,0.16136643979263599
70262,H2914,H2913,0.9444097914824707
71013,H2914,H2902,0.663284502144663
71013,H2914,H2911,0.16136643979263599
71013,H2914,H2913,0.9444097914824707
71546,H2914,H2902,0.663284502144663
71546,H2914,H2911,0.16136643979263599
71546,H2914,H2913,0.9444097914824707
72237,H2914,H2902,0.663284502144663
72237,H2914,H2911,0.16136643979263599
72237,H2914,H2913,0.9444097914824707
72274,H2914,H2902,0.663284502144663
72274,H2914,H2911,0.16136643979263599
72274,H2914,H2913,0.9444097914824707
73273,H2914,H2902,0.663284502144663
73273,H2914,H2911,0.16136643979263599
73273,H2914,H2913,0.9444097914824707
74138,H2914,H2902,0.663284502144663
74138,H2914,H2911,0.16136643979263599
74138,H2914,H2913,0.9444097914824707
74205,H2914,H2902,0.663284502144663
74205,H2914,H2911,0.16136643979263599
74205,H2914,H2913,0.9444097914824707
76054,H2914,H2902,0.663284502144663
76054,H2914,H2911,0.16136643979263599
76054,H2914,H2913,0.9444097914824707
77053,H2914,H2902,0.663284502144663
77053,H2914,H2911,0.16136643979263599
77053,H2914,H2913,0.9444097914824707
77139,H2914,H2902,0.663284502144663
77139,H2914,H2911,0.16136643979263599
77139,H2914,H2913,0.9444097914824707
78057,H2914,H2902,0.663284502144663
78057,H2914,H2911,0.16136643979263599
78057,H2914,H2913,0.9444097914824707
79111,H2914,H2902,0.663284502144663
79111,H2914,H2911,0.16136643979263599
79111,H2914,H2913,0.9444097914824707
79225,H2914,H2902,0.663284502144663
79225,H2914,H2911,0.16136643979263599
79225,H2914,H2913,0.9444097914824707
80668,H2914,H2902,0.663284502144663
80668,H2914,H2911,0.16136643979263599
80668,H2914,H2913,0.9444097914824707
81106,H2914,H2902,0.663284502144663
81106,H2914,H2911,0.16136643979263599
81106,H2914,H2913,0.9444097914824707
82050,H2914,H2902,0.663284502144663
82050,H2914,H2911,0.16136643979263599
82050,H2914,H2913,0.9444097914824707
82121,H2914,H2902,0.663284502144663
82121,H2914,H2911,0.16136643979263599
82121,H2914,H2913,0.9444097914824707
83100,H2914,H2902,0.663284502144663
83100,H2914,H2911,0.16136643979263599
83100,H2914,H2913,0.9444097914824707
84003,H2914,H2902,0.663284502144663
84003,H2914,H2911,0.16136643979263599
84003,H2914,H2913,0.9444097914824707
86163,H2914,H2902,0.663284502144663
86163,H2914,H2911,0.16136643979263599
86163,H2914,H2913,0.9444097914824707
87084,H2914,H2902,0.663284502144663
87084,H2914,H2911,0.16136643979263599
87084,H2914,H2913,0.9444097914824707
88166,H2914,H2902,0.663284502144663
88166,H2914,H2911,0.16136643979263599
88166,H2914,H2913,0.9444097914824707
89117,H2914,H2902,0.663284502144663
89117,H2914,H2911,0.16136643979263599
89117,H2914,H2913,0.9444097914824707
90049,H2914,H2902,0.663284502144663
90049,H2914,H2911,0.16136643979263599
90049,H2914,H2913,0.9444097914824707
95395,H2914,H2902,0.663284502144663
95395,H2914,H2911,0.16136643979263599
95395,H2914,H2913,0.9444097914824707
01110,A1414,A1203,0.8934335602088669
01110,A1414,A1405,0.3400808505181736
01110,A1414,A1101,0.2717513883845203
01128,A1414,A1203,0.8934335602088669
01128,A1414,A1405,0.3400808505181736
01128,A1414,A1101,0.2717513883845203
02100,A1414,A1203,0.8934335602088669
02100,A1414,A1405,0.3400808505181736
02100,A1414,A1101,0.2717513883845203
02368,A1414,A1203,0.8934335602088669
02368,A1414,A1405,0.3400808505181736
02368,A1414,A1101,0.2717513883845203
02407,A1414,A1203,0.8934335602088669
02407,A1414,A1405,0.3400808505181736
02407,A1414,A1101,0.2717513883845203
02491,A1414,A1203,0.8934335602088669
02491,A1414,A1405,0.3400808505181736
02491,A1414,A1101,0.2717513883845203
02514,A1414,A1203,0.8934335602088669
02514,A1414,A1405,0.3400808505181736
02514,A1414,A1101,0.2717513883845203
06089,A1414,A1203,0.8934335602088669
06089,A1414,A1405,0.3400808505181736
06089,A1414,A1101,0.2717513883845203
06159,A1414,A1203,0.8934335602088669
06159,A1414,A1405,0.3400808505181736
06159,A1414,A1101,0.2717513883845203
08145,A1414,A1203,0.8934335602088669
08145,A1414,A1405,0.3400808505181736
08145,A1414,A1101,0.2717513883845203
08338,A1414,A1203,0.8934335602088669
08338,A1414,A1405,0.3400808505181736
08338,A1414,A1101,0.2717513883845203
09026,A1414,A1203,0.8934335602088669
09026,A1414,A1405,0.3400808505181736
09026,A1414,A1101,0.2717513883845203
09080,A1414,A1203,0.8934335602088669
09080,A1414,A1405,0.3400808505181736
09080,A1414,A1101,0.2717513883845203
10242,A1414,A1203,0.8934335602088669
10242,A1414,A1405,0.3400808505181736
10242,A1414,A1101,0.2717513883845203
10317,A1414,A1203,0.8934335602088669
10317,A1414,A1405,0.3400808505181736
10317,A1414,A1101,0.2717513883845203
10378,A1414,A1203,0.8934335602088669
10378,A1414,A1405,0.3400808505181736
10378,A1414,A1101,0.2717513883845203
11005,A1414,A1203,0.8934335602088669
11005,A1414,A1405,0.3400808505181736
11005,A1414,A1101,0.2717513883845203
11218,A1414,A1203,0.8934335602088669
11218,A1414,A1405,0.3400808505181736
11218,A1414,A1101,0.2717513883845203
11234,A1414,A1203,0.8934335602088669
11234,A1414,A1405,0.3400808505181736
11234,A1414,A1101,0.2717513883845203
17125,A1414,A1203,0.8934335602088669
17125,A1414,A1405,0.3400808505181736
17125,A1414,A1101,0.2717513883845203
18032,A1414,A1203,0.8934335602088669
18032,A1414,A1405,0.3400808505181736
18032,A1414,A1101,0.2717513883845203
18217,A1414,A1203,0.8934335602088669
18217,A1414,A1405,0.3400808505181736
18217,A1414,A1101,0.2717513883845203
19015,A1414,A1203,0.8934335602088669
19015,A1414,A1405,0.3400808505181736
19015,A1414,A1101,0.2717513883845203
19223,A1414,A1203,0.8934335602088669
19223,A1414,A1405,0.3400808505181736
19223,A1414,A1101,0.2717513883845203
21484,A1414,A1203,0.8934335602088669
21484,A1414,A1405,0.3400808505181736
21484,A1414,A1101,0.2717513883845203
21684,A1414,A1203,0.8934335602088669
21684,A1414,A1405,0.3400808505181736
21684,A1414,A1101,0.2717513883845203
22228,A1414,A1203,0.8934335602088669
22228,A1414,A1405,0.3400808505181736
22228,A1414,A1101,0.2717513883845203
