OGR|ROME1|ROME2|ROME3|label|ROME|slugs
13318|H|24|04|Conducteur régleur / Conductrice régleuse de machine Open-End|H2404|conducteur-regleur-conductrice-regleuse-de-machine-open-end
14923|H|24|04|Etirageur-puiseur / Etirageuse-puiseuse de fils|H2404|etirageur-puiseur-etirageuse-puiseuse-de-fils
16926|H|24|04|Moulinier / Moulinière|H2404|moulinier-mouliniere
17115|H|24|04|Opérateur / Opératrice de machine de production et transformation des fils|H2404|operateur-operatrice-de-machine-de-production-et-transformation-des-fils
17257|H|24|04|Opérateur / Opératrice process automatisé sur machine de filature|H2404|operateur-operatrice-process-automatise-sur-machine-de-filature
17305|H|24|04|Opérateur / Opératrice sur machine Open-End|H2404|operateur-operatrice-sur-machine-open-end
17437|H|24|04|Ouvrier / Ouvrière de filature artificielle et synthétique|H2404|ouvrier-ouvriere-de-filature-artificielle-et-synthetique
17454|H|24|04|Ouvrier / Ouvrière de préparation avant filage|H2404|ouvrier-ouvriere-de-preparation-avant-filage
17462|H|24|04|Ouvrier / Ouvrière de texturation|H2404|ouvrier-ouvriere-de-texturation
17481|H|24|04|Ouvrier / Ouvrière des fausses torsions de fil continu|H2404|ouvrier-ouvriere-des-fausses-torsions-de-fil-continu
17608|H|24|04|Peigneur / Peigneuse en industrie textile|H2404|peigneur-peigneuse-en-industrie-textile
19238|H|24|04|Retordeur / Retordeuse|H2404|retordeur-retordeuse
19253|H|24|04|Réunisseur / Réunisseuse|H2404|reunisseur-reunisseuse
19443|H|24|04|Soigneur / Soigneuse de continu à filer|H2404|soigneur-soigneuse-de-continu-a-filer
19444|H|24|04|Soigneur / Soigneuse de gills en industrie textile|H2404|soigneur-soigneuse-de-gills-en-industrie-textile
19446|H|24|04|Soigneur / Soigneuse de métier Open-End|H2404|soigneur-soigneuse-de-metier-open-end
10901|H|24|05|Aiguilleteur / Aiguilleteuse|H2405|aiguilleteur-aiguilleteuse
12182|H|24|05|Chef de ligne aiguilletage|H2405|chef-de-ligne-aiguilletage
12191|H|24|05|Chef de machine aiguilletage|H2405|chef-de-machine-aiguilletage
12983|H|24|05|Conducteur / Conductrice de ligne de nappes et thermoformage|H2405|conducteur-conductrice-de-ligne-de-nappes-et-thermoformage
12986|H|24|05|Conducteur / Conductrice de ligne de produits nontissés|H2405|conducteur-conductrice-de-ligne-de-produits-nontisses
13035|H|24|05|Conducteur / Conductrice de machines de produits nontissés|H2405|conducteur-conductrice-de-machines-de-produits-nontisses
16951|H|24|05|Nappeur / Nappeuse en industrie textile|H2405|nappeur-nappeuse-en-industrie-textile
17201|H|24|05|Opérateur / Opératrice en fabrication de produits nontissés|H2405|operateur-operatrice-en-fabrication-de-produits-nontisses
18774|H|24|05|Responsable de ligne en fabrication de produits nontissés|H2405|responsable-de-ligne-en-fabrication-de-produits-nontisses
10873|H|24|06|Aide-conducteur / Aide-conductrice de machine à teindre en industrie textile|H2406|aide-conducteur-aide-conductrice-de-machine-a-teindre-en-industrie-textile
11094|H|24|06|Apprêteur / Apprêteuse en industrie textile|H2406|appreteur-appreteuse-en-industrie-textile
11651|H|24|06|Calandreur / Calandreuse en industrie textile|H2406|calandreur-calandreuse-en-industrie-textile
12273|H|24|06|Chef de rame textile|H2406|chef-de-rame-textile
12629|H|24|06|Chloriteur / Chloriteuse en industrie textile|H2406|chloriteur-chloriteuse-en-industrie-textile
12630|H|24|06|Chloriteur-laveur / Chloriteuse-laveuse en industrie textile|H2406|chloriteur-laveur-chloriteuse-laveuse-en-industrie-textile
12867|H|24|06|Conducteur / Conductrice d'appareils de teinture textile|H2406|conducteur-conductrice-d-appareils-de-teinture-textile
12875|H|24|06|Conducteur / Conductrice d'autoclave de teinture en industrie textile|H2406|conducteur-conductrice-d-autoclave-de-teinture-en-industrie-textile
12882|H|24|06|Conducteur / Conductrice de barque jet ou overflow|H2406|conducteur-conductrice-de-barque-jet-ou-overflow
12955|H|24|06|Conducteur / Conductrice de gratteuse en ennoblissement textile|H2406|conducteur-conductrice-de-gratteuse-en-ennoblissement-textile
12970|H|24|06|Conducteur / Conductrice de jigger|H2406|conducteur-conductrice-de-jigger
12973|H|24|06|Conducteur / Conductrice de laineuses en ennoblissement textile|H2406|conducteur-conductrice-de-laineuses-en-ennoblissement-textile
12987|H|24|06|Conducteur / Conductrice de ligne de relaxation en industrie textile|H2406|conducteur-conductrice-de-ligne-de-relaxation-en-industrie-textile
13005|H|24|06|Conducteur / Conductrice de machines à calandrer en industrie textile|H2406|conducteur-conductrice-de-machines-a-calandrer-en-industrie-textile
13007|H|24|06|Conducteur / Conductrice de machines à exprimer en industrie textile|H2406|conducteur-conductrice-de-machines-a-exprimer-en-industrie-textile
13008|H|24|06|Conducteur / Conductrice de machines à flamber en industrie textile|H2406|conducteur-conductrice-de-machines-a-flamber-en-industrie-textile
13021|H|24|06|Conducteur / Conductrice de machines d'apprêt textile|H2406|conducteur-conductrice-de-machines-d-appret-textile
13022|H|24|06|Conducteur / Conductrice de machines de blanchiment en industrie textile|H2406|conducteur-conductrice-de-machines-de-blanchiment-en-industrie-textile
13023|H|24|06|Conducteur / Conductrice de machines de complexage en industrie textile|H2406|conducteur-conductrice-de-machines-de-complexage-en-industrie-textile
13040|H|24|06|Conducteur / Conductrice de machines de teinture en industrie textile|H2406|conducteur-conductrice-de-machines-de-teinture-en-industrie-textile
13041|H|24|06|Conducteur / Conductrice de machines de traitement textile|H2406|conducteur-conductrice-de-machines-de-traitement-textile
13044|H|24|06|Conducteur / Conductrice de machines d'enduction en industrie textile|H2406|conducteur-conductrice-de-machines-d-enduction-en-industrie-textile
13103|H|24|06|Conducteur / Conductrice de merceriseuses en industrie textile|H2406|conducteur-conductrice-de-merceriseuses-en-industrie-textile
13104|H|24|06|Conducteur / Conductrice de merceriseuses sur tissus|H2406|conducteur-conductrice-de-merceriseuses-sur-tissus
13158|H|24|06|Conducteur / Conductrice de rame de séchage en industrie textile|H2406|conducteur-conductrice-de-rame-de-sechage-en-industrie-textile
13175|H|24|06|Conducteur / Conductrice de séchoirs en industrie textile|H2406|conducteur-conductrice-de-sechoirs-en-industrie-textile
13199|H|24|06|Conducteur / Conductrice de tondeuses en industrie textile|H2406|conducteur-conductrice-de-tondeuses-en-industrie-textile
13557|H|24|06|Contrecolleur / Contrecolleuse en industrie textile|H2406|contrecolleur-contrecolleuse-en-industrie-textile
14827|H|24|06|Enducteur / Enductrice en industrie textile|H2406|enducteur-enductrice-en-industrie-textile
14828|H|24|06|Enducteur imprégnateur / Enductrice imprégnatrice en industrie textile|H2406|enducteur-impregnateur-enductrice-impregnatrice-en-industrie-textile
17285|H|24|06|Opérateur / Opératrice sur ligne d'enduction|H2406|operateur-operatrice-sur-ligne-d-enduction
19304|H|24|06|Sanforiseur / Sanforiseuse en industrie textile|H2406|sanforiseur-sanforiseuse-en-industrie-textile
20295|H|24|06|Teinturier / Teinturière en industrie textile|H2406|teinturier-teinturiere-en-industrie-textile
10457|H|24|07|Agent / Agente de finition cuirs et peaux|H2407|agent-agente-de-finition-cuirs-et-peaux
11095|H|24|07|Apprêteur / Apprêteuse en pelleterie|H2407|appreteur-appreteuse-en-pelleterie
11727|H|24|07|Chagrineur / Chagrineuse|H2407|chagrineur-chagrineuse
12940|H|24|07|Conducteur / Conductrice de foulons|H2407|conducteur-conductrice-de-foulons
13015|H|24|07|Conducteur / Conductrice de machine à pigmenter|H2407|conducteur-conductrice-de-machine-a-pigmenter
13039|H|24|07|Conducteur / Conductrice de machine de tannerie-mégisserie|H2407|conducteur-conductrice-de-machine-de-tannerie-megisserie
13087|H|24|07|Conducteur / Conductrice de machine de transformation cuirs et peaux|H2407|conducteur-conductrice-de-machine-de-transformation-cuirs-et-peaux
13755|H|24|07|Corroyeur / Corroyeuse en tannerie|H2407|corroyeur-corroyeuse-en-tannerie
13923|H|24|07|Délaineur / Délaineuse|H2407|delaineur-delaineuse
13985|H|24|07|Dérayeur / Dérayeuse en tannerie-mégisserie|H2407|derayeur-derayeuse-en-tannerie-megisserie
14517|H|24|07|Doleur meuleur / Doleuse meuleuse|H2407|doleur-meuleur-doleuse-meuleuse
14556|H|24|07|Echarneur / Echarneuse en tannerie-mégisserie|H2407|echarneur-echarneuse-en-tannerie-megisserie
16185|H|24|07|Liégeur / Liégeuse|H2407|liegeur-liegeuse
16199|H|24|07|Lisseur / Lisseuse en tannerie-mégisserie|H2407|lisseur-lisseuse-en-tannerie-megisserie
16667|H|24|07|Metteur / Metteuse au vent|H2407|metteur-metteuse-au-vent
17102|H|24|07|Opérateur / Opératrice de finition sur lisseuse, presse ou palisson|H2407|operateur-operatrice-de-finition-sur-lisseuse-presse-ou-palisson
17220|H|24|07|Opérateur / Opératrice en tannerie-mégisserie|H2407|operateur-operatrice-en-tannerie-megisserie
17334|H|24|07|Opérateur / Opératrice sur presse en tannerie-mégisserie|H2407|operateur-operatrice-sur-presse-en-tannerie-megisserie
17510|H|24|07|Ouvrier mégissier / Ouvrière mégissière |H2407|ouvrier-megissier-ouvriere-megissiere
17539|H|24|07|Ouvrier tanneur / Ouvrière tanneuse |H2407|ouvrier-tanneur-ouvriere-tanneuse
17551|H|24|07|Palissonneur / Palissonneuse|H2407|palissonneur-palissonneuse
17881|H|24|07|Ponceur-velouteur / Ponceuse-velouteuse|H2407|ponceur-velouteur-ponceuse-velouteuse
18395|H|24|07|Refendeur / Refendeuse de peaux|H2407|refendeur-refendeuse-de-peaux
18397|H|24|07|Refendeur-scieur / Refendeuse-scieuse de peaux|H2407|refendeur-scieur-refendeuse-scieuse-de-peaux
19237|H|24|07|Retailleur / Retailleuse de peaux|H2407|retailleur-retailleuse-de-peaux
19272|H|24|07|Rogneur-débordeur / Rogneuse-débordeuse|H2407|rogneur-debordeur-rogneuse-debordeuse
19311|H|24|07|Satineur / Satineuse en tannerie-mégisserie|H2407|satineur-satineuse-en-tannerie-megisserie
19327|H|24|07|Scieur / Scieuse de peaux|H2407|scieur-scieuse-de-peaux
19350|H|24|07|Sécheur / Sécheuse sous vide en tannerie|H2407|secheur-secheuse-sous-vide-en-tannerie
10874|H|24|08|Aide-conducteur / Aide-conductrice de machine d'impression textile|H2408|aide-conducteur-aide-conductrice-de-machine-d-impression-textile
12183|H|24|08|Chef de ligne chromo en industrie textile|H2408|chef-de-ligne-chromo-en-industrie-textile
12857|H|24|08|Conducteur / Conductrice chromo en industrie textile|H2408|conducteur-conductrice-chromo-en-industrie-textile
13046|H|24|08|Conducteur / Conductrice de machine d'impression textile|H2408|conducteur-conductrice-de-machine-d-impression-textile
13009|H|24|08|Conducteur / Conductrice de machines à imprimer à cadre rotatif|H2408|conducteur-conductrice-de-machines-a-imprimer-a-cadre-rotatif
13010|H|24|08|Conducteur / Conductrice de machines à imprimer par jet de couleur ou pulvérisation|H2408|conducteur-conductrice-de-machines-a-imprimer-par-jet-de-couleur-ou-pulverisation
13031|H|24|08|Conducteur / Conductrice de machines de flocage en industrie textile|H2408|conducteur-conductrice-de-machines-de-flocage-en-industrie-textile
13037|H|24|08|Conducteur / Conductrice de machines de sérigraphie en industrie textile|H2408|conducteur-conductrice-de-machines-de-serigraphie-en-industrie-textile
15520|H|24|08|Imprimeur / Imprimeuse en industrie textile|H2408|imprimeur-imprimeuse-en-industrie-textile
15526|H|24|08|Imprimeur / Imprimeuse sur cadre plat|H2408|imprimeur-imprimeuse-sur-cadre-plat
15527|H|24|08|Imprimeur / Imprimeuse sur cadre rotatif|H2408|imprimeur-imprimeuse-sur-cadre-rotatif
15528|H|24|08|Imprimeur / Imprimeuse sur étoffes|H2408|imprimeur-imprimeuse-sur-etoffes
15529|H|24|08|Imprimeur / Imprimeuse sur table en industrie textile|H2408|imprimeur-imprimeuse-sur-table-en-industrie-textile
11598|H|24|09|Brocheur / Brocheuse en chaussures|H2409|brocheur-brocheuse-en-chaussures
12450|H|24|09|Chef d'équipe en atelier de coupe|H2409|chef-d-equipe-en-atelier-de-coupe
12919|H|24|09|Conducteur / Conductrice de chariot matelasseur en industrie des matériaux souples|H2409|conducteur-conductrice-de-chariot-matelasseur-en-industrie-des-materiaux-souples
13025|H|24|09|Conducteur / Conductrice de machines de coupe automatique en industrie des matériaux souples|H2409|conducteur-conductrice-de-machines-de-coupe-automatique-en-industrie-des-materiaux-souples
13771|H|24|09|Coupeur / Coupeuse au bloc en ganterie|H2409|coupeur-coupeuse-au-bloc-en-ganterie
13773|H|24|09|Coupeur / Coupeuse CAO|H2409|coupeur-coupeuse-cao
13774|H|24|09|Coupeur / Coupeuse cuirs et peaux|H2409|coupeur-coupeuse-cuirs-et-peaux
13780|H|24|09|Coupeur / Coupeuse dessus|H2409|coupeur-coupeuse-dessus
13781|H|24|09|Coupeur / Coupeuse doublure|H2409|coupeur-coupeuse-doublure
13782|H|24|09|Coupeur / Coupeuse en bonneterie|H2409|coupeur-coupeuse-en-bonneterie
13783|H|24|09|Coupeur / Coupeuse en chaussures|H2409|coupeur-coupeuse-en-chaussures
13784|H|24|09|Coupeur / Coupeuse en maroquinerie|H2409|coupeur-coupeuse-en-maroquinerie
13786|H|24|09|Coupeur / Coupeuse main chaussures|H2409|coupeur-coupeuse-main-chaussures
13787|H|24|09|Coupeur / Coupeuse main tissu|H2409|coupeur-coupeuse-main-tissu
13788|H|24|09|Coupeur / Coupeuse peausserie|H2409|coupeur-coupeuse-peausserie
13789|H|24|09|Coupeur / Coupeuse prêt-à-porter|H2409|coupeur-coupeuse-pret-a-porter
13790|H|24|09|Coupeur / Coupeuse sur emporte-pièces en industrie des matériaux souples|H2409|coupeur-coupeuse-sur-emporte-pieces-en-industrie-des-materiaux-souples
13791|H|24|09|Coupeur / Coupeuse sur scie à ruban en industrie des matériaux souples|H2409|coupeur-coupeuse-sur-scie-a-ruban-en-industrie-des-materiaux-souples
13785|H|24|09|Coupeur industriel / Coupeuse industrielle de l'habillement et autres fabrications à base d'étoffes|H2409|coupeur-industriel-coupeuse-industrielle-de-l-habillement-et-autres-fabrications-a-base-d-etoffes
13914|H|24|09|Découpeur / Découpeuse scies à ruban en industrie des matériaux souples|H2409|decoupeur-decoupeuse-scies-a-ruban-en-industrie-des-materiaux-souples
15068|H|24|09|Fendeur / Fendeuse en ganterie|H2409|fendeur-fendeuse-en-ganterie
16423|H|24|09|Matelasseur / Matelasseuse raccords|H2409|matelasseur-matelasseuse-raccords
20402|H|24|09|Traceur-matelasseur / Traceuse-matelasseuse|H2409|traceur-matelasseur-traceuse-matelasseuse
14139|H|24|10|Détacheur / Détacheuse en industrie des matériaux souples|H2410|detacheur-detacheuse-en-industrie-des-materiaux-souples
14549|H|24|10|Ecailleur / Ecailleuse en dentelle|H2410|ecailleur-ecailleuse-en-dentelle
15088|H|24|10|Finisseur / Finisseuse en industrie des matériaux souples|H2410|finisseur-finisseuse-en-industrie-des-materiaux-souples
15147|H|24|10|Formeur / Formeuse en bonneterie|H2410|formeur-formeuse-en-bonneterie
17099|H|24|10|Opérateur / Opératrice de finition en industrie des matériaux souples|H2410|operateur-operatrice-de-finition-en-industrie-des-materiaux-souples
18059|H|24|10|Presseur / Presseuse en bonneterie|H2410|presseur-presseuse-en-bonneterie
18061|H|24|10|Presseur / Presseuse en industrie de l'habillement|H2410|presseur-presseuse-en-industrie-de-l-habillement
38071|H|24|10|Raccommodeur / Raccommodeuse en broderie|H2410|raccommodeur-raccommodeuse-en-broderie
38072|H|24|10|Raccommodeur / Raccommodeuse en dentelle|H2410|raccommodeur-raccommodeuse-en-dentelle
18265|H|24|10|Raccoutreur / Raccoutreuse en articles chaussants|H2410|raccoutreur-raccoutreuse-en-articles-chaussants
18266|H|24|10|Raccoutreur / Raccoutreuse en bonneterie|H2410|raccoutreur-raccoutreuse-en-bonneterie
18507|H|24|10|Remonteur / Remonteuse de maille en bonneterie|H2410|remonteur-remonteuse-de-maille-en-bonneterie
18536|H|24|10|Repasseur / Repasseuse au fer en industrie de l'habillement|H2410|repasseur-repasseuse-au-fer-en-industrie-de-l-habillement
18538|H|24|10|Repasseur / Repasseuse en cours en industrie de l'habillement|H2410|repasseur-repasseuse-en-cours-en-industrie-de-l-habillement
18542|H|24|10|Repasseur / Repasseuse sur carrousel en industrie de l'habillement|H2410|repasseur-repasseuse-sur-carrousel-en-industrie-de-l-habillement
18543|H|24|10|Repasseur / Repasseuse sur mannequin en industrie de l'habillement|H2410|repasseur-repasseuse-sur-mannequin-en-industrie-de-l-habillement
18539|H|24|10|Repasseur final / Repasseuse finale en industrie de l'habillement|H2410|repasseur-final-repasseuse-finale-en-industrie-de-l-habillement
18545|H|24|10|Repasseur-presseur / Repasseuse-presseuse en industrie de l'habillement et de fabrications à base d'étoffes|H2410|repasseur-presseur-repasseuse-presseuse-en-industrie-de-l-habillement-et-de-fabrications-a-base-d-etoffes
20322|H|24|10|Thermocolleur / Thermocolleuse en industrie de l'habillement|H2410|thermocolleur-thermocolleuse-en-industrie-de-l-habillement
14553|H|24|11|Echantillonneur / Echantillonneuse en bonneterie|H2411|echantillonneur-echantillonneuse-en-bonneterie
16413|H|24|11|Maroquinier metteur / Maroquinière metteuse au point|H2411|maroquinier-metteur-maroquiniere-metteuse-au-point
16455|H|24|11|Mécanicien / Mécanicienne collection des industries de l'habillement|H2411|mecanicien-mecanicienne-collection-des-industries-de-l-habillement
