Beauchemin,52260,47.904820,5.241700
Beauchêne,41170,47.940430,0.969220
Beauchêne,61800,48.679840,-0.724000
Beauchery St Martin,77560,48.615800,3.403340
Beauclair,55700,49.458820,5.114880
Beaucoudray,50420,48.958190,-1.142190
Beaucourt,90500,47.484310,6.926390
Beaucourt en Santerre,80110,49.792840,2.587810
Beaucourt sur l'Ancre,80300,50.079860,2.686650
Beaucourt sur l'Hallue,80260,49.986990,2.443600
Beaucouzé,49070,47.474700,-0.632570
Beaucroissant,38140,45.341130,5.470750
Beaudéan,65710,43.028450,0.168000
Beaudéduit,60210,49.678180,2.062990
Beaudignies,59530,50.235640,3.589340
Beaudricourt,62810,50.248390,2.406920
Beaufai,61270,48.749180,0.514210
Beaufay,72110,48.147150,0.362030
Beauficel,50150,48.740420,-0.960690
Beauficel en Lyons,27480,49.407050,1.523380
Beaufin,38970,44.788670,5.961110
Beaufonds,97470,-20.916670,55.566670
Beaufort,31370,43.459310,1.112250
Beaufort,34210,43.298140,2.756970
Beaufort,38270,45.326060,5.121310
Beaufort,39190,46.572620,5.438410
Beaufort,59330,50.213260,3.965870
Beaufort,73270,45.717670,6.575210
Beaufort Blavincourt,62810,50.278000,2.476300
Beaufort en Argonne,55700,49.472390,5.112340
Beaufort en Santerre,80170,49.776310,2.667270
Beaufort en Vallée,49250,47.440580,-0.216240
Beaufort sur Gervanne,26400,44.776700,5.142750
Beaufou,85170,46.823790,-1.529290
Beaufour Druval,14340,49.213390,0.025110
Beaufremont,88300,48.256420,5.754730
Beaugas,47290,44.506520,0.596000
Beaugeay,17620,45.874730,-0.999770
Beaugency,45190,47.777610,1.634850
Beaugies sous Bois,60640,49.637650,3.103530
Beaujeu,04420,44.203340,6.371450
Beaujeu,69430,46.155060,4.586880
Beaujeu St Vallier Pierrejux et Quitteur,70100,47.497610,5.676140
Beaulandais,61140,48.545440,-0.542900
Beaulencourt,62450,50.074700,2.879490
Beaulieu,07460,44.360340,4.234030
Beaulieu,08380,49.899290,4.344890
Beaulieu,14350,48.910380,-0.818450
Beaulieu,15270,45.456910,2.512460
Beaulieu,21510,47.727670,4.726990
Beaulieu,34160,43.728990,4.021020
Beaulieu,36310,46.386540,1.307190
Beaulieu,38470,45.183450,5.389400
Beaulieu,43800,45.127960,3.941670
Beaulieu,58420,47.257260,3.527270
Beaulieu,61190,48.679840,0.745020
Beaulieu,63570,45.445290,3.285990
Beaulieu en Argonne,55250,49.032380,5.068890
Beaulieu les Fontaines,60310,49.658560,2.913750
Beaulieu lès Loches,37600,47.129380,1.011640
Beaulieu sous Bressuire,79300,46.842680,-0.491140
Beaulieu sous la Roche,85190,46.675360,-1.611490
Beaulieu sous Parthenay,79420,46.576270,-0.235550
Beaulieu sur Dordogne,19120,44.979060,1.837040
Beaulieu sur Layon,49750,47.310910,-0.590240
Beaulieu sur Loire,45630,47.543500,2.817600
Beaulieu sur Mer,06310,43.707180,7.330680
Beaulieu sur Oudon,53320,48.004070,-0.993510
Beaulieu sur Sonnette,16450,45.923210,0.382080
Beaulon,03230,46.601480,3.672410
Beaumais,14620,48.895170,-0.075740
Beaumarchés,32160,43.585830,0.090150
Beaumat,46240,44.659750,1.519310
Beaumé,02500,49.837210,4.150210
Beauménil,88600,48.180160,6.727860
Beaumerie St Martin,62170,50.455540,1.799350
Beaumes de Venise,84190,44.121740,5.029450
Beaumesnil,14380,48.894110,-0.982680
Beaumesnil,27410,49.010910,0.706140
Beaumettes,84220,43.858360,5.202420
Beaumetz,80370,50.141220,2.119540
Beaumetz lès Aire,62960,50.540710,2.227470
Beaumetz lès Cambrai,62124,50.120910,2.981640
Beaumetz lès Loges,62123,50.242240,2.651900
Beaumont,07110,44.537640,4.167910
Beaumont,19390,45.422260,1.802230
Beaumont,32100,43.946310,0.286180
Beaumont,43100,45.313240,3.342400
Beaumont,54470,48.851860,5.787270
Beaumont,63110,45.750240,3.085630
Beaumont,74160,46.103080,6.119540
Beaumont,86490,46.737560,0.429000
Beaumont,89250,47.920320,3.557980
Beaumont de Lomagne,82500,43.883030,0.988250
Beaumont de Pertuis,84120,43.737660,5.689420
Beaumont du Gâtinais,77890,48.135860,2.475130
Beaumont du Lac,87120,45.771190,1.834570
Beaumont du Périgord,24440,44.768690,0.767840
Beaumont du Ventoux,84340,44.183820,5.165590
Beaumont en Argonne,08210,49.538440,5.056680
Beaumont en Auge,14950,49.278170,0.111320
Beaumont en Beine,02300,49.690750,3.130170
Beaumont en Cambrésis,59540,50.123150,3.454060
Beaumont en Diois,26310,44.570160,5.474530
Beaumont en Verdunois,55100,49.258850,5.410970
Beaumont en Véron,37420,47.194390,0.187390
Beaumont Hague,50440,49.662680,-1.839090
Beaumont Hamel,80300,50.063990,2.663000
Beaumont la Ferrière,58700,47.190260,3.225210
Beaumont la Ronce,37360,47.570010,0.670790
Beaumont le Hareng,76850,49.672720,1.223340
Beaumont le Roger,27170,49.081350,0.777740
Beaumont les Autels,28480,48.254980,0.957650
Beaumont les Nonains,60390,49.328320,2.007560
Beaumont lès Randan,63310,45.996840,3.384850
Beaumont lès Valence,26760,44.860740,4.941580
Beaumont Monteux,26600,45.020120,4.921950
Beaumont Pied de Bœuf,53290,47.904720,-0.432960
Beaumont Pied de Bœuf,72500,47.759930,0.401360
Beaumont Sardolles,58270,46.927710,3.352350
Beaumont sur Dême,72340,47.693280,0.568610
Beaumont sur Grosne,71240,46.665410,4.860220
Beaumont sur Lèze,31870,43.380580,1.357210
Beaumont sur Oise,95260,49.142080,2.286940
Beaumont sur Sarthe,72170,48.226060,0.128260
Beaumont sur Vesle,51360,49.173210,4.184340
Beaumont sur Vingeanne,21310,47.463810,5.363290
Beaumont Village,37460,47.177680,1.207180
Beaumontel,27170,49.088580,0.765430
Beaumotte Aubertans,70190,47.452990,6.162810
Beaumotte lès Pin,70150,47.316770,5.829830
Beaunay,51270,48.886270,3.875590
Beaune,21200,47.023980,4.838270
Beaune,73140,45.250500,6.471930
Beaune d'Allier,03390,46.283540,2.885260
Beaune la Rolande,45340,48.069900,2.430190
Beaune sur Arzon,43500,45.279570,3.816010
Beaunotte,21510,47.678940,4.705900
Beaupont,01270,46.411130,5.264440
Beaupouyet,24400,44.997150,0.272900
Beaupréau,49600,47.201730,-0.991540
Beaupuy,31850,43.646160,1.555070
Beaupuy,32600,43.643410,1.005110
Beaupuy,47200,44.535400,0.148450
Beaupuy,82600,43.822000,1.118230
Beauquesne,80600,50.086520,2.392170
Beaurain,59730,50.179380,3.551390
Beaurains,62217,50.263680,2.788350
Beaurains lès Noyon,60400,49.610490,2.971980
Beaurainville,62990,50.425640,1.903000
Beaurecueil,13100,43.511290,5.545920
Beauregard,01480,46.001040,4.751130
Beauregard,46260,44.345540,1.791680
Beauregard Baret,26300,44.996020,5.186280
Beauregard de Terrasson,24120,45.148390,1.230040
Beauregard et Bassac,24140,44.994180,0.626810
Beauregard l'Évêque,63116,45.811610,3.299580
Beauregard Vendon,63460,45.960450,3.112140
Beaurepaire,38270,45.338440,5.055040
Beaurepaire,60700,49.293440,2.570480
Beaurepaire,76280,49.665640,0.220530
Beaurepaire,85500,46.910970,-1.087890
Beaurepaire en Bresse,71580,46.667820,5.386910
Beaurepaire sur Sambre,59550,50.062000,3.793900
Beaurevoir,02110,49.997780,3.307920
Beaurières,26310,44.571950,5.559670
Beaurieux,02160,49.393350,3.737880
Beaurieux,59740,50.175950,4.127200
Beauronne,24400,45.094830,0.382480
Beausemblant,26240,45.217640,4.831840
Beausite,55250,48.976210,5.225860
Beausoleil,06240,43.742380,7.424540
Beaussac,24340,45.494230,0.500350
Beaussais,79370,46.290770,-0.153980
Beaussault,76870,49.685620,1.564140
Beausse,49410,47.319830,-0.925780
Beauteville,31290,43.346710,1.738510
Beautheil,77120,48.763220,3.086860
Beautiran,33640,44.702910,-0.451380
Beautor,02800,49.653480,3.347750
Beautot,76890,49.642880,1.037670
Beauvain,61600,48.606860,-0.308090
Beauvais,60000,49.429290,2.081070
Beauvais sur Matha,17490,45.882350,-0.190370
Beauvais sur Tescou,81630,43.909500,1.570080
Beauval,80630,50.108170,2.333920
Beauval en Caux,76890,49.744370,1.018760
Beauvallon,26800,44.857120,4.902180
Beauvau,49140,47.579700,-0.255930
Beauvène,07190,44.876170,4.509780
Beauvernois,71270,46.833950,5.444120
Beauvezer,04370,44.143170,6.593840
Beauville,31460,43.473510,1.774340
Beauville,47470,44.277660,0.880820
Beauvilliers,28150,48.297220,1.655790
Beauvilliers,41290,47.838180,1.254590
Beauvilliers,89630,47.414680,4.041200
Beauvoir,50170,48.598170,-1.503930
Beauvoir,60120,49.602920,2.326740
Beauvoir,77390,48.645260,2.862840
Beauvoir,89240,47.794580,3.371840
Beauvoir de Marc,38440,45.518700,5.078060
Beauvoir en Lyons,76220,49.504000,1.584560
Beauvoir en Royans,38160,45.121140,5.338330
Beauvoir sur Mer,85230,46.915710,-2.043750
Beauvoir sur Niort,79360,46.177710,-0.474920
Beauvoir sur Sarce,10340,47.965840,4.297390
Beauvoir Wavans,62390,50.215790,2.175510
Beauvois,62130,50.374810,2.233450
Beauvois en Cambrésis,59157,50.139370,3.380840
Beauvois en Vermandois,02590,49.837030,3.103670
Beauvoisin,26170,44.300960,5.211030
Beauvoisin,30640,43.718020,4.325040
Beauvoisin,39120,46.925890,5.367890
Beaux,43200,45.187070,4.094460
Beauzac,43590,45.259530,4.099900
Beauzelle,31700,43.668100,1.378920
Beauziac,47700,44.322190,0.045600
Bébing,57830,48.711000,6.997160
Beblenheim,68980,48.158240,7.325510
Bec de Mortagne,76110,49.702980,0.449270
Beccas,32730,43.430250,0.154800
Béceleuf,79160,46.471290,-0.506760
Béchamps,54800,49.211550,5.738940
Bécherel,35190,48.295710,-1.945590
Bécheresse,16250,45.499500,0.083540
Béchy,57580,48.985550,6.379420
Bécon les Granits,49370,47.503290,-0.801350
Bécordel Bécourt,80300,49.989930,2.684490
Bécourt,62240,50.638090,1.911080
Becquigny,02110,50.016010,3.469740
Becquigny,80500,49.696390,2.621600
Bédarieux,34600,43.614700,3.158590
Bédarrides,84370,44.040800,4.897710
Beddes,18370,46.605240,2.212570
Bédéchan,32450,43.573150,0.800310
Bédée,35137,48.179800,-1.945010
Bédeilhac et Aynat,09400,42.878020,1.563470
Bédeille,09230,43.087410,1.099370
Bédeille,64460,43.344700,-0.103300
Bedenac,17210,45.166050,-0.300850
Bédoin,84410,44.123480,5.179350
Bédouès,48400,44.344100,3.605590
Bedous,64490,42.998230,-0.598750
Béduer,46100,44.581200,1.946960
Beffes,18320,47.093530,3.006590
Beffia,39270,46.526140,5.548020
Beffu et le Morthomme,08250,49.368890,4.899750
Bégaar,40400,43.823500,-0.849000
Bégadan,33340,45.356380,-0.893270
Béganne,56350,47.596440,-2.240220
Bégard,22140,48.629970,-3.301120
Bègles,33130,44.807490,-0.548830
Begnécourt,88270,48.205860,6.158960
Bégole,65190,43.156800,0.327990
Bégrolles en Mauges,49122,47.139900,-0.936850
Bègues,03800,46.128380,3.151700
Béguey,33410,44.645190,-0.327760
Béguios,64120,43.357760,-1.086720
Béhagnies,62121,50.141450,2.830080
Béhasque Lapiste,64120,43.327650,-1.006490
Béhen,80870,50.056760,1.756670
Béhencourt,80260,49.974940,2.452930
Béhéricourt,60400,49.596370,3.062800
Behlenheim,67370,48.647170,7.620050
Behonne,55000,48.793240,5.182400
Béhorléguy,64220,43.128480,-1.118000
Béhoust,78910,48.830580,1.721210
Behren lès Forbach,57460,49.167090,6.943450
Béhuard,49170,47.379520,-0.643500
Beignon,56380,47.971520,-2.171250
Beillé,72160,48.083120,0.510080
Beine,89800,47.819170,3.721420
Beine Nauroy,51490,49.249810,4.216180
Beinheim,67930,48.864670,8.085380
Beire le Châtel,21310,47.413130,5.205400
Beire le Fort,21110,47.230930,5.255020
Beissat,23260,45.772940,2.276930
Bélâbre,36370,46.551200,1.159360
Belan sur Ource,21570,47.943560,4.652510
Bélarga,34230,43.553240,3.487620
Bélaye,46140,44.464880,1.192520
Belberaud,31450,43.505550,1.571120
Belbèse,82500,43.901900,1.070160
Belbeuf,76240,49.387230,1.142640
Belbèze de Lauragais,31450,43.440950,1.555220
Belbèze en Comminges,31260,43.132660,1.026320
Belcaire,11340,42.815810,1.956000
Belcastel,12390,44.388160,2.335910
Belcastel,81500,43.648770,1.757320
Belcastel et Buc,11580,43.038990,2.341530
Belcodène,13720,43.425310,5.587550
Bélesta,09300,42.903520,1.934140
Bélesta,66720,42.718040,2.607390
Bélesta en Lauragais,31540,43.441990,1.822720
Beleymas,24140,44.993710,0.506300
Belfahy,70290,47.783500,6.732340
Belfays,25470,47.259480,6.896930
Belflou,11410,43.319270,1.786200
Belfonds,61500,48.611050,0.118490
Belfort,90000,47.638830,6.862220
Belfort du Quercy,46230,44.271820,1.540670
Belfort sur Rebenty,11140,42.825330,2.047640
Belgeard,53440,48.255030,-0.549110
Belgentier,83210,43.245530,6.000370
Belgodère,20226,42.583700,9.018760
Belhade,40410,44.376420,-0.685540
Belhomert Guéhouville,28240,48.506500,1.057880
Béligneux,01360,45.867430,5.128430
Belin Béliet,33830,44.508220,-0.788210
Bélis,40120,44.062840,-0.462150
Bellac,87300,46.121920,1.049330
Bellaffaire,04250,44.419230,6.175960
Bellaing,59135,50.366480,3.426260
Bellancourt,80132,50.090310,1.910640
Bellange,57340,48.901150,6.576980
Bellavilliers,61360,48.422670,0.498470
Belle Église,60540,49.192090,2.217720
Belle et Houllefort,62142,50.743600,1.758640
Belle Isle en Terre,22810,48.545170,-3.396280
Belle Pierre,97400,-20.866670,55.466670
Belleau,02400,49.084160,3.292090
Belleau,54610,48.830420,6.179780
Bellebat,33760,44.738870,-0.216970
Bellebrune,62142,50.727030,1.773890
Bellechassagne,19290,45.644520,2.226010
Bellechaume,89210,48.043740,3.608620
Bellecombe,39310,46.319360,5.918550
Bellecombe en Bauges,73340,45.738410,6.142040
Bellecombe Tarendol,26110,44.359700,5.342830
Bellefond,21490,47.379810,5.070650
Bellefond,33760,44.765280,-0.168460
Bellefonds,86210,46.647090,0.592650
Bellefontaine,39400,46.557440,6.064710
Bellefontaine,50520,48.688960,-0.973990
Bellefontaine,88370,48.013000,6.443800
Bellefontaine,95270,49.098430,2.465780
Bellefontaine,97222,14.672780,-61.164170
Bellefosse,67130,48.403110,7.215650
Bellegarde,30127,43.753810,4.514500
Bellegarde,32140,43.423100,0.622900
Bellegarde,45270,47.990920,2.443990
Bellegarde,81430,43.906640,2.273940
Bellegarde du Razès,11240,43.109730,2.044460
Bellegarde en Diois,26470,44.537910,5.427790
Bellegarde en Forez,42210,45.646850,4.295660
Bellegarde en Marche,23190,45.981100,2.293900
Bellegarde Poussieu,38270,45.375430,4.950900
Bellegarde Ste Marie,31530,43.671800,1.114390
Bellegarde sur Valserine,01200,46.107840,5.827120
Belleherbe,25380,47.260880,6.658050
Bellemagny,68210,47.689400,7.067660
Bellême,61130,48.376690,0.559730
Bellemène,97460,-21.000000,55.300000
Bellenaves,03330,46.199680,3.077960
Bellencombre,76680,49.707200,1.225950
Belleneuve,21310,47.357830,5.267050
Bellenglise,02420,49.923180,3.243620
Bellengreville,14370,49.125820,-0.212120
Bellengreville,76630,49.907080,1.218750
Bellenod sur Seine,21510,47.697810,4.646230
Bellenot sous Pouilly,21320,47.283010,4.548910
Bellentre,73210,45.569190,6.713990
Belleray,55100,49.131720,5.400260
Bellerive sur Allier,03700,46.117220,3.402510
Belleroche,42670,46.168690,4.412310
Belles Forêts,57930,48.805630,6.893940
Belleserre,81540,43.489650,2.055400
Bellesserre,31480,43.790700,1.108400
Belleu,02200,49.359110,3.334700
Belleuse,80160,49.706610,2.116810
Bellevaux,74470,46.255930,6.529590
Bellevesvre,71270,46.841460,5.364690
Belleville,54940,48.817460,6.097600
Belleville,69220,46.108860,4.749630
Belleville,79360,46.125970,-0.499600
Belleville en Caux,76890,49.703750,0.990180
Belleville et Châtillon sur Bar,08240,49.469570,4.824290
Belleville sur Loire,18240,47.507240,2.852060
Belleville sur Mer,76370,49.950970,1.163430
Belleville sur Meuse,55430,49.175100,5.380280
Belleville sur Vie,85170,46.781150,-1.430590
Bellevue la Montagne,43350,45.220410,3.820230
Belley,01300,45.760310,5.686440
Belleydoux,01130,46.253110,5.777890
Bellicourt,02420,49.961170,3.231370
Bellignat,01100,46.241720,5.628070
Belligné,44370,47.467790,-1.028010
Bellignies,59570,50.326530,3.766870
Belloc,09600,43.013340,1.931370
Belloc St Clamens,32300,43.457020,0.433790
Bellocq,64270,43.517930,-0.921440
Bellon,16210,45.302440,0.120200
Bellonne,62490,50.303200,3.042620
Bellot,77510,48.856940,3.318350
Bellou,14140,48.982000,0.228830
Bellou en Houlme,61220,48.690290,-0.441670
Bellou le Trichard,61130,48.268210,0.546130
Bellou sur Huisne,61110,48.425430,0.756600
Belloy,60490,49.536080,2.654910
Belloy en France,95270,49.090250,2.368700
Belloy en Santerre,80200,49.883800,2.854280
Belloy St Léonard,80270,49.906740,1.904130
Belloy sur Somme,80310,49.966420,2.135410
Belluire,17800,45.535230,-0.560720
Belmesnil,76590,49.768620,1.048710
Belmont,25530,47.220680,6.366250
Belmont,32190,43.689680,0.240350
Belmont,38690,45.473350,5.365400
Belmont,39380,47.016210,5.596260
Belmont,52500,47.723330,5.546350
Belmont,67130,48.409510,7.235170
Belmont,70270,47.788110,6.503420
Belmont Bretenoux,46130,44.889390,1.880320
Belmont d'Azergues,69380,45.868430,4.669320
Belmont de la Loire,42670,46.165270,4.346840
Belmont lès Darney,88260,48.085700,6.011510
Belmont Luthézieu,01260,45.880520,5.660990
Belmont Ste Foi,46230,44.281930,1.630380
Belmont sur Buttant,88600,48.225670,6.765680
Belmont sur Rance,12370,43.816990,2.754540
Belmont sur Vair,88800,48.255910,5.906650
Belmont Tramonet,73330,45.559060,5.681600
Belmontet,46800,44.366090,1.152710
Belonchamp,70270,47.768840,6.611080
Belpech,11420,43.197840,1.752170
Belrain,55260,48.863780,5.306430
Belrupt,88260,48.088440,6.090770
Belrupt en Verdunois,55100,49.141810,5.441920
Bélus,40300,43.591430,-1.108940
Belval,08090,49.776310,4.634610
Belval,50210,49.039380,-1.363730
Belval,88210,48.409290,7.051040
Belval Bois des Dames,08240,49.469040,5.036260
Belval en Argonne,51330,48.948620,5.003910
Belval sous Châtillon,51480,49.122090,3.853650
Belvédère,06450,44.014420,7.324470
Belvédère Campomoro,20110,41.628210,8.820280
Belverne,70400,47.631720,6.650700
Belvès,24170,44.774450,1.005220
Belvès de Castillon,33350,44.878780,-0.030220
Belvèze,82150,44.329680,1.091520
Belvèze du Razès,11240,43.126180,2.094640
Belvézet,30580,44.083960,4.366560
Belvezet,48170,44.563460,3.745480
Belvianes et Cavirac,11500,42.852640,2.199950
Belvis,11340,42.850200,2.075600
Belvoir,25430,47.317850,6.604900
Belz,56550,47.676770,-3.169030
Bémécourt,27160,48.844650,0.875290
Bénac,09000,42.954160,1.529620
Bénac,65380,43.154890,0.025190
Benagues,09100,43.077550,1.610270
Benais,37140,47.296530,0.214540
Bénaix,09300,42.906940,1.856580
Bénaménil,54450,48.569520,6.673560
Benara,97660,-12.879440,45.163060
Bénarville,76110,49.673510,0.494000
Benassay,86470,46.559270,0.047650
Benay,02440,49.761600,3.305060
Benayes,19510,45.519550,1.471130
Bendejun,06390,43.836030,7.292320
Bendorf,68480,47.487780,7.281800
Bénéjacq,64800,43.191410,-0.213490
Benerville sur Mer,14910,49.343300,0.037030
Bénesse lès Dax,40180,43.643360,-1.036540
Bénesse Maremne,40230,43.633210,-1.360490
Benest,16350,46.039460,0.451660
Bénestroff,57670,48.904880,6.759630
Bénesville,76560,49.754720,0.834410
Benet,85490,46.366120,-0.598340
Beneuvre,21290,47.694070,4.941930
Bénévent et Charbillac,05500,44.715830,6.067820
Bénévent l'Abbaye,23210,46.118690,1.629260
Beney en Woëvre,55210,48.961660,5.827940
Benfeld,67230,48.370480,7.593510
Bengy sur Craon,18520,47.000090,2.748700
Bénifontaine,62410,50.486780,2.828710
Béning lès St Avold,57800,49.133090,6.837280
Bénivay Ollon,26170,44.314400,5.189230
Bennecourt,78270,49.039940,1.563340
Bennetot,76640,49.671210,0.552600
Benney,54740,48.512950,6.221000
Bennwihr,68126,48.144510,7.324570
Bennwihr Gare,68126,48.132360,7.360530
Bénodet,29950,47.874940,-4.105680
Benoisey,21500,47.577310,4.398150
Benoîtville,50340,49.527680,-1.780260
Benon,17170,46.205340,-0.815300
Bénonces,01470,45.827820,5.478340
Bénouville,14970,49.240420,-0.283900
Bénouville,76790,49.717260,0.251900
Benque,31420,43.259740,0.915050
Benqué,65130,43.093800,0.282670
Benque Dessous et Dessus,31110,42.817430,0.550930
Benquet,40280,43.831290,-0.500530
Bentayou Sérée,64460,43.393240,-0.064970
Bény,01370,46.317770,5.283920
Bény sur Mer,14440,49.291320,-0.432980
Béon,01350,45.853740,5.756070
Béon,89410,47.961610,3.328890
Béost,64440,42.993260,-0.414200
Bérat,31370,43.379320,1.175740
Béraut,32100,43.917430,0.406020
Berbérust Lias,65100,43.045560,-0.030120
Berbezit,43160,45.284770,3.595290
Berbiguières,24220,44.834440,1.042960
Bercenay en Othe,10190,48.208180,3.891380
Bercenay le Hayer,10290,48.342790,3.595050
Berche,25420,47.472360,6.742630
Berchères les Pierres,28630,48.385710,1.555000
Berchères St Germain,28300,48.537800,1.477870
Berchères sur Vesgre,28260,48.840920,1.541360
Berck,62600,50.404740,1.564950
Bercloux,17770,45.835160,-0.472160
Berd'huis,61340,48.344990,0.746930
Berdoues,32300,43.482410,0.407120
Bérelles,59740,50.214650,4.097680
Bérengeville la Campagne,27110,49.113090,1.064970
Berentzwiller,68130,47.585250,7.382960
Bérenx,64300,43.502660,-0.858240
Béréziat,01340,46.368380,5.045260
Berfay,72320,47.993450,0.764190
Berg,67320,48.895980,7.154690
Berg sur Moselle,57570,49.431390,6.310420
Berganty,46090,44.443770,1.646520
Bergbieten,67310,48.575780,7.458480
Bergerac,24100,44.853270,0.482950
Bergères,10200,48.186000,4.667520
Bergères lès Vertus,51130,48.879450,4.004590
Bergères sous Montmirail,51210,48.844370,3.590090
Bergesserin,71250,46.401570,4.561880
Bergheim,68750,48.205080,7.364240
Bergholtz,68500,47.915780,7.245910
Bergholtzzell,68500,47.930830,7.233310
Bergicourt,80290,49.747190,2.023840
Bergnicourt,08300,49.420580,4.254520
Bergonne,63500,45.505080,3.220890
Bergouey,40250,43.668730,-0.719970
Bergouey Viellenave,64270,43.421420,-1.056130
Bergueneuse,62134,50.469420,2.254460
Bergues,59380,50.968560,2.432580
Bergues sur Sambre,02450,50.033270,3.705710
Berguette,62330,50.607110,2.469620
Berhet,22140,48.696870,-3.304790
Bérig Vintrange,57660,48.970060,6.698210
Bérigny,50810,49.142740,-0.940560
Berjou,61430,48.849730,-0.480640
Berlaimont,59145,50.202090,3.815640
Berlancourt,02250,49.779310,3.756630
Berlancourt,60640,49.671890,3.071360
Berlats,81260,43.696500,2.565050
Berlencourt le Cauroy,62810,50.282220,2.426230
Berles au Bois,62123,50.197260,2.629120
Berles Monchel,62690,50.344000,2.537500
Berling,57370,48.801210,7.241390
Berlise,02340,49.664480,4.106520
Berlou,34360,43.490240,2.955530
Bermerain,59213,50.250790,3.531030
Berméricourt,51220,49.357680,3.993240
Bermeries,59570,50.287590,3.756330
Bermering,57340,48.931390,6.710330
Bermesnil,80140,49.896960,1.737170
Bermicourt,62130,50.407290,2.228540
Bermont,90400,47.580530,6.853900
Bermonville,76640,49.640080,0.633750
Bernac,16700,46.044120,0.167300
Bernac,81150,43.958900,2.019590
Bernac Debat,65360,43.167390,0.108660
Bernac Dessus,65360,43.160820,0.112380
Bernadets,64160,43.375700,-0.288820
Bernadets Debat,65220,43.354870,0.317280
Bernadets Dessus,65190,43.216590,0.305650
Bernardswiller,67210,48.452840,7.463920
Bernardvillé,67140,48.370310,7.402830
Bernâtre,80370,50.198880,2.092140
Bernaville,80370,50.130910,2.161800
Bernay,27300,49.088480,0.593550
Bernay en Champagne,72240,48.073570,-0.059940
Bernay en Ponthieu,80120,50.268780,1.744010
Bernay St Martin,17330,46.065440,-0.620270
Bernay Vilbert,77540,48.683310,2.923050
Berné,56240,47.995350,-3.392020
Bernécourt,54470,48.843130,5.844500
Bernède,32400,43.669840,-0.221070
Bernes,80240,49.909550,3.098020
Bernes sur Oise,95340,49.161440,2.300220
Bernesq,14710,49.274070,-0.940740
Berneuil,16480,45.392860,-0.072590
Berneuil,17460,45.643690,-0.601510
Berneuil,80620,50.094390,2.173450
Berneuil,87300,46.069150,1.105550
Berneuil en Bray,60390,49.348670,2.065480
Berneuil sur Aisne,60350,49.414410,3.006440
Berneval le Grand,76370,49.955140,1.187720
Berneville,62123,50.267070,2.668700
Bernex,74500,46.360410,6.675210
Bernica,97435,-21.016670,55.283330
Bernienville,27180,49.083450,1.019710
Bernières,76210,49.621080,0.476160
Bernières d'Ailly,14170,48.961360,-0.088990
Bernières le Patry,14410,48.814190,-0.736590
Bernières sur Mer,14990,49.331330,-0.423980
Bernières sur Seine,27700,49.232970,1.339390
Bernieulles,62170,50.555610,1.773670
Bernin,38190,45.268690,5.865520
Bernis,30620,43.765540,4.285110
Bernolsheim,67170,48.755650,7.690400
Bernon,10130,47.988460,3.995590
Bernos Beaulac,33430,44.371110,-0.243630
Bernot,02120,49.868310,3.498180
Bernouil,89360,47.899390,3.892690
Bernouville,27660,49.289510,1.693670
Bernwiller,68210,47.691040,7.189560
Berny en Santerre,80200,49.865120,2.848890
Berny Rivière,02290,49.409850,3.139320
Bérou la Mulotière,28270,48.745660,1.048170
Berrac,32480,44.013390,0.549560
Berre l'Étang,13130,43.474770,5.167440
Berre les Alpes,06390,43.831230,7.328520
Berriac,11000,43.217380,2.413140
Berrias et Casteljau,07460,44.374720,4.201290
Berric,56230,47.632880,-2.524390
Berrie,86120,47.066510,-0.071060
Berrien,29690,48.403110,-3.753510
Berrieux,02820,49.487490,3.848400
Berrogain Laruns,64130,43.251570,-0.854580
Berru,51420,49.272130,4.152740
Berrwiller,68500,47.850840,7.222250
Berry au Bac,02190,49.403360,3.900230
Berry Bouy,18500,47.135540,2.293850
Bersac sur Rivalier,87370,46.080390,1.426210
Bersaillin,39800,46.859680,5.598360
Bersée,59235,50.481050,3.142730
Bersillies,59600,50.322640,4.005660
Berson,33390,45.108670,-0.586370
Berstett,67370,48.679200,7.657030
Berstheim,67170,48.792190,7.675020
Bert,03130,46.324790,3.707520
Bertangles,80260,49.969170,2.299740
Bertaucourt Epourdon,02800,49.625790,3.396480
Berteaucourt les Dames,80850,50.047350,2.156000
Berteaucourt lès Thennes,80110,49.810630,2.460670
Bertheauville,76450,49.754450,0.588990
Berthecourt,60370,49.353600,2.226370
Berthegon,86420,46.897940,0.264620
Berthelange,25410,47.197420,5.780670
Berthelming,57930,48.816780,7.006650
Berthen,59270,50.782480,2.695330
Berthenay,37510,47.363470,0.524920
Berthenicourt,02240,49.772090,3.382740
Berthenonville,27630,49.182870,1.659830
Berthez,33124,44.484750,-0.136690
Bertholène,12310,44.395560,2.776750
Berthouville,27800,49.179460,0.634070
Bertignat,63480,45.618500,3.680420
Bertignolles,10110,48.129750,4.518180
Bertincourt,62124,50.085640,2.982000
Bertoncourt,08300,49.536300,4.400540
Bertrambois,54480,48.605120,6.985520
Bertrancourt,80560,50.092730,2.557840
Bertrange,57310,49.307560,6.177830
Bertre,81700,43.597880,1.936520
Bertren,65370,42.999680,0.617920
Bertreville,76450,49.804760,1.051700
Bertreville St Ouen,76590,49.804760,1.051700
Bertric Burée,24320,45.305260,0.357790
Bertrichamps,54120,48.429540,6.792830
Bertricourt,02190,49.395450,4.009860
Bertrimont,76890,49.666690,0.999270
